id,user_no,device_id,push_type,article_id,title,category,sent_at,status
18611,28,DWyYOlQlJ6h:APA91bnXeN-EfnAONzsMZXrtEixZGa2cdkmOx9xtaUfIGUsJP4sFEYPPbkbq1T_NF30zY_bjCHydRipbtMycV8bkWxlcNVIJ8ELsepS-f22PNwKaKKOgClsAJ-AgRcqMDdqLzgauBs25,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.576082500+09:00,success
18612,33,QTmmkI0YQTr:APA91bNxnDYyNLZWAz-TiM5rwMUlpVUyOvAsDa9OX3S0OF3QHxVo7le01BbO2WKSMDPpKTgfe92rOpk55d1syJqTGKUWps44IUbpaiXoYTWS1HUK2bl80vsoVshpuURc2kJhAGePz0Se,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.579126875+09:00,fail
18613,34,Ux9emSh41YW:APA91bIfLsNg5YS3pBX06HT2EgUca7BYJC7gnCNDYNWUZEEhQ48NSLX5KFVVNB3dYdYdfjROsXXQOGAZ14Hi_KzxVgIO_qUWqnb21spOhhf9WDOJvZhzkKh12GkNn3kM0scXwgLxUIcP,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.582690458+09:00,fail
18614,35,PVrMMkwG1rs:APA91bq8qyocyf9FkVI_I_pk8L9xa2C2MkBvBY5WZE_-ntW3YCrHDE2HMlHnBBycRXVj8Fh-sLXXRj1zsiy7RW-fv07_VqGxQxAwM1eN0WtiEeZnp_gmOXB3jl7dgErDn9p6HW8_sNe7,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.584927875+09:00,success
18615,44,24KwfCSy7eX:APA91bO8kVsLzNoHJ41Z42Li847ToMwbZqykqZKZBJ4j9sNYB32tR0TeTpN7ohAB4m90Br80W5VyS-jUzPA7d5vi7ExcWR3HuVRisQGXO2ouG39g3NT1XP7C8aFXuQ7PX72fuBo0ja_6,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.589134625+09:00,success
18616,45,977ae5d3f208c35fe37ed352a61f7038dd287a275c9d877d01b8a7fb85a39e15,APNS,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.591152250+09:00,success
18617,47,a2978bbadc3514df49319cbb19eb06534eff33bed97720155097ad002238e50a,APNS,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.594668791+09:00,fail
18618,48,Zp6jR8bV6me:APA91bSRidmWubemY_bINPyThs9KdR4l8PuGnEpQBL5M9ujAQgbaLlfBsSV-goyuMlzPYahVECBzJEncm7SfzRfECICMG9Iw-4e_tTGynJ7PeYeRXuYs-sxhK7u4ewY58h8feQjKb0Ei,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.596523541+09:00,success
18619,55,739418ea53da067564debdc4cc2770cdeeba7bb8e090a57fbf2c2b888a5159a4,APNS,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.598374166+09:00,fail
18620,56,997b17bdb2df5c4defd601a519f8be4131f9ba8449a186d597c84797ef43bbd0,APNS,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.601749291+09:00,success
18621,59,e74bf4733fad9367a545a98a195b65030834aca1e9b4db1278f5728436b22b19,APNS,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.603720583+09:00,success
18622,65,IsMfEU0J0Jy:APA91bDYnMYJwJ1Cl12zUjuL9OKGFkwzHSs0l82mAJSQ1lnc4TxEWM4VFvDtx-4mE4lH_At1tTrCgR4dmrzsFWxaCxgjr5suWiHHxnzfYFO-VzWEeAbxkDIHmI7vOcDzf11jR3wNcxki,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.606801333+09:00,success
18623,66,i5HrmonZ6yg:APA91bow91Q1z-qI5c1aprc3hUNzoLbCurqUISYkrpKgHpbclZ701IsnKeMkauEyRgmFcAIlb552LNnCgVvsU5UQxnGJY7vWfqRvRJtL_oK9RY9wpVTnsNxAjU8QMJ6wI9fhbntD7pkR,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.610065125+09:00,fail
18624,67,G1LFCCRrUIK:APA91bOh7RXu-nxGK4ZdEYe2S1sJ5gYv8jhtIwB-oKoNTle_8iW85nRd_6qeN6DYZxtaWevj_hvd8usu9X6Nb3H13mYKJEojyBBuGvBQ_jTXCHEbNuvbWmA4FBxHFrYTugKvM2zaavgb,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.613625375+09:00,fail
18625,68,aIUbtC3Yiwr:APA91bWyDzaTJ0r9ZJbAhuQOp2JDzHbqHadJz3rcuOlfmIqWkQcr9n03vZj7MroUPQfWgN9v3_vxH52dHMuKUd3wmWSIQPr8FiO5c4n-yNtU6-P3fnxhdNEvvqIuQ-1kmwt8USC4bwgp,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.617614708+09:00,fail
18626,69,a6b0ee30ce01e066479d0f39f996f3afabcc2b2720e3e65781398fd11c1ae17e,APNS,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.620807833+09:00,fail
18627,70,00807011659a024579610284632382930e3ca426be8136c6d14e9afb5424b368,APNS,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.624499750+09:00,fail
18628,75,eIosxxkH4lq:APA91baqhQ_Bzt-X1MnbKmBCYACd7DYwFsma1xfwv7ovvrrz7XGR6bT4oNp1LIpSItKsGP0WykQIiKG2fTHLmITkgeebwhd22cO9DUOp4deoZp4Fa0r7vHLvPCI9eYJGK5fTQ-pbtSTp,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.627474875+09:00,fail
18629,79,eqI2BdzgtSk:APA91bJFWC8t7H5BakKdkn6oekaBNQe3Rln_3ELoc20kOm755pFYvTT6hBJwZTRMorcYzPaKYgqpGYOu9a2CeITElGrC-qbNhasSxIAC9DBl1XRpDrm8n4njnTs5GMlCHiVCUzpOaz8A,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.629178250+09:00,fail
18630,82,s9ewzz18fYz:APA91bKrxoLoNqn59Ql8_NAyx2-zoVuN29NVf_dUZbAvmYW9cPA5_HB1tD9mYLg-JbH_DViHHu98R6uWUxtT2dwABahV2Ixx3udQIJ7YiFO-kCFIY7f9Eo65F2BHCi2giXta3MEK0jIf,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.633302750+09:00,success
18631,85,efb76398011561b19b12b26738caae922a00cdcef4fbf625aac9f6c928c2219a,APNS,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.634926666+09:00,success
18632,87,OtrEXwspteE:APA91bcW-8frcvZk2BbRs6RptjVSTY8vSHHkiJ-wvU4j7W3xcOJVUsTiZkNxTPXZAraNgD41tPjrPy3FxQYM_swnTUGqotZbvnqLsGtV5cZZUIaE9WphEcxTMkOsNGghftmu7bV_VK9D,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.636409208+09:00,fail
18633,90,1bb32a12adc322cf120bedc1c5d5d7b6c2069fe89bd96ab6a90d622ab0d5d338,APNS,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.640399583+09:00,success
18634,92,as193IuAHq6:APA91bDz7v4CNZ-FMLw76ekVr93WgpK3mhAvW5Exky8nPCQJvRmk-TCi66-bK5Y2u7gV-8mrS-Zze0sbTLANu3ckQHWOX3aLPuyhLM6kd0fXGi7Rl32pNDcpJIiwayUUeuwrLjhmqi9b,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.642052041+09:00,fail
18635,93,UdOv9I5bwiA:APA91bkgmjb5EF6nhR1EKlZLB8iqds4OO2cUWli_GO3t5S_gKW9m22JLpVePeAgmSyj8RuGfSvuaxzURUPCDqVvshF96-_0qZguZMaIQetQvZSMWicWmUFPgWizQo8oCrvq1DDbIuBmY,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.645613333+09:00,success
18636,97,5851b87939e435b055977afd9e0ea0ccff1ebdea10e9ab644443061a20edd5ca,APNS,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.648371875+09:00,fail
18637,98,29cb429337f366e86a3ee52d61a0a885ba5c2701849f2598351e47ff421bcf56,APNS,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.650849791+09:00,fail
18638,99,3i0OYmNr9m1:APA91baM3KHBOweWhvfT9MzCwBuZ2RGeSAfNd5FAH_db-_cMV2g2Ok__0WKLt7zTgCpSYuILXFuh9RK1wLWArqZhDANKLUmshM68Zj9K_GibXnlwvkHMlxmVL_ePCg-yjFPRDxvyhrhO,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.654108958+09:00,fail
18639,100,7TAIcIBxKMZ:APA91b7ElIt8GMB4Aws6Clewf4pgIe5vDsGvvYpXWZEbaBoC4wH0ZoqifSUEAt6OTx1uZ6cWeGKPx3I4amWYPhxOVZA5OP4-SqklhTu_3w5y-eT7T2hFNcC89qdlEG3jH5JupZMcM7ul,FCM,AKR20260518144500504,"[북한단신] 평양시, 녹지조성·강하천 정비 등 국토관리사업 진행",NORTH_KOREA,2026-05-23T00:31:41.656494708+09:00,success
18640,3,df672b1f45bb96e4db70bef7e2d35335b623e48fa1913b95bb3eb96fbd416b7e,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.659947208+09:00,success
18641,4,Sm9ozPqysbI:APA91b_wjgG-hYFkGEMyI-Av7Wxgs5_9CJK3SXnJZtV3ECyCGvzqdzMBikU-xhsD-MlbDQhetahbggmd9_58IIvt7J__CeNwS_7oyUXdQDsZr_S3yi682suHcPy1UWn3OQOxL_QRXZJI,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.661431291+09:00,fail
18642,6,d130339eb0558ccf92ab8551bd2f9b5bb531a38d1df0aacac06e9f7039d614ca,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.665002041+09:00,fail
18643,9,ROeiNxabWre:APA91buMkON_FvHb8DOsyj4Kk3pyNLr_6sO-y0epPPFKCEt8U8w6bf5_5DvM25dHd0bz6ke3Kkqw74C5mUqAI6h-0N-u9vsHy5s-n52TQ0Q6clV_jcogs6-EdUYXOyoPhp8Qef3TBe14,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.667220666+09:00,fail
18644,10,8e74a0bc0e50832ede3fe053a589ad18f59abf64c6c45ca232472b751109c709,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.669257291+09:00,success
18645,12,zexnCve0hh8:APA91bWkGu07ofRzEikLC_XNiGvoGi_IH3SckFX2b2_3WMw-eB2R4-Se3iQ-_Y3JwoV4-Zuejgsgcu0bZUXS_I7wSXHCyx45lPpUFQSz-ahjZyo_2ZwS0w3hubg_QkQ8qQzHt9ByfIup,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.672386416+09:00,fail
18646,16,xEQJZy3Doyy:APA91bqd8MJTXbHZ361dqe6UWz4S3J9nBu-oLlSrdiH8vyDpzs3dNZG618H6zvfiC-h7zvOK8I5XJ8sSnLORdFAPh-WY6ecn4RAc2M1_sULczHvU4pVyyusdacR2bKUWeZez0jd52Ewd,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.675142375+09:00,fail
18647,18,ce06d9086a2d64c2b0c75017b7a8e6f8cab08f44d1f9ed4e6a0935e44c43686f,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.677202+09:00,success
18648,19,qFcsMrf6dWS:APA91bz1KnBgizqnC_fcwqzB7Nmuwwerj6xEfHXRRNJ9ou-vfRoyK4MgoTwjlMDq_SVlySPArMWuiyeudxh1PrCs78t25GPBA5f4U0fzj5pSsdDcxo3THtZ6hKiCeSxHKnQgZYZUKXaE,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.681179708+09:00,fail
18649,20,8rNMc1bmuSs:APA91bH1XjQBVlfnnOcfCd_OrxF9Ln_J7O-s6UGZN0fumBrrTfU9GQb2K-FuH-PqdI9KIuYUv4hQs51GmXujYFk24SZvHi5FFlumsRa9QsEBYtwI7ekSKtVxm2BqpggyyUvVc9_jHMAT,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.683294625+09:00,success
18650,24,5b617614df41a4bb4d273fc232b0d7578c59cd258279ddf43c22841928722428,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.686433958+09:00,fail
18651,26,a7d5f388d4408c6a206da254f303ca96681dfb1ee9234e3a7fc6f54c9520c2f6,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.688787083+09:00,success
18652,27,wbXtrDheRFV:APA91bT7V1xJAtVnk7bUkPlUZCpAQhtippVuK_MxjH6W6TuSaIXwuV5BGALKw-obwsdBGfGz5WISu4KnRovE7RL_ZKdrRUr2kKtj4Ol9bkqR3Es3Le-PVeiSzl-tAdLlrc3VyD45kY7C,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.692695625+09:00,success
18653,28,DWyYOlQlJ6h:APA91bnXeN-EfnAONzsMZXrtEixZGa2cdkmOx9xtaUfIGUsJP4sFEYPPbkbq1T_NF30zY_bjCHydRipbtMycV8bkWxlcNVIJ8ELsepS-f22PNwKaKKOgClsAJ-AgRcqMDdqLzgauBs25,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.694392083+09:00,success
18654,33,QTmmkI0YQTr:APA91bNxnDYyNLZWAz-TiM5rwMUlpVUyOvAsDa9OX3S0OF3QHxVo7le01BbO2WKSMDPpKTgfe92rOpk55d1syJqTGKUWps44IUbpaiXoYTWS1HUK2bl80vsoVshpuURc2kJhAGePz0Se,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.696822458+09:00,success
18655,34,Ux9emSh41YW:APA91bIfLsNg5YS3pBX06HT2EgUca7BYJC7gnCNDYNWUZEEhQ48NSLX5KFVVNB3dYdYdfjROsXXQOGAZ14Hi_KzxVgIO_qUWqnb21spOhhf9WDOJvZhzkKh12GkNn3kM0scXwgLxUIcP,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.701489125+09:00,success
18656,35,PVrMMkwG1rs:APA91bq8qyocyf9FkVI_I_pk8L9xa2C2MkBvBY5WZE_-ntW3YCrHDE2HMlHnBBycRXVj8Fh-sLXXRj1zsiy7RW-fv07_VqGxQxAwM1eN0WtiEeZnp_gmOXB3jl7dgErDn9p6HW8_sNe7,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.703820083+09:00,success
18657,44,24KwfCSy7eX:APA91bO8kVsLzNoHJ41Z42Li847ToMwbZqykqZKZBJ4j9sNYB32tR0TeTpN7ohAB4m90Br80W5VyS-jUzPA7d5vi7ExcWR3HuVRisQGXO2ouG39g3NT1XP7C8aFXuQ7PX72fuBo0ja_6,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.706258+09:00,success
18658,45,977ae5d3f208c35fe37ed352a61f7038dd287a275c9d877d01b8a7fb85a39e15,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.709355333+09:00,fail
18659,47,a2978bbadc3514df49319cbb19eb06534eff33bed97720155097ad002238e50a,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.711666416+09:00,success
18660,48,Zp6jR8bV6me:APA91bSRidmWubemY_bINPyThs9KdR4l8PuGnEpQBL5M9ujAQgbaLlfBsSV-goyuMlzPYahVECBzJEncm7SfzRfECICMG9Iw-4e_tTGynJ7PeYeRXuYs-sxhK7u4ewY58h8feQjKb0Ei,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.713933041+09:00,success
18661,55,739418ea53da067564debdc4cc2770cdeeba7bb8e090a57fbf2c2b888a5159a4,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.717462083+09:00,success
18662,56,997b17bdb2df5c4defd601a519f8be4131f9ba8449a186d597c84797ef43bbd0,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.719524+09:00,fail
18663,59,e74bf4733fad9367a545a98a195b65030834aca1e9b4db1278f5728436b22b19,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.723036166+09:00,fail
18664,65,IsMfEU0J0Jy:APA91bDYnMYJwJ1Cl12zUjuL9OKGFkwzHSs0l82mAJSQ1lnc4TxEWM4VFvDtx-4mE4lH_At1tTrCgR4dmrzsFWxaCxgjr5suWiHHxnzfYFO-VzWEeAbxkDIHmI7vOcDzf11jR3wNcxki,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.725270916+09:00,success
18665,66,i5HrmonZ6yg:APA91bow91Q1z-qI5c1aprc3hUNzoLbCurqUISYkrpKgHpbclZ701IsnKeMkauEyRgmFcAIlb552LNnCgVvsU5UQxnGJY7vWfqRvRJtL_oK9RY9wpVTnsNxAjU8QMJ6wI9fhbntD7pkR,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.727602875+09:00,fail
18666,67,G1LFCCRrUIK:APA91bOh7RXu-nxGK4ZdEYe2S1sJ5gYv8jhtIwB-oKoNTle_8iW85nRd_6qeN6DYZxtaWevj_hvd8usu9X6Nb3H13mYKJEojyBBuGvBQ_jTXCHEbNuvbWmA4FBxHFrYTugKvM2zaavgb,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.730802166+09:00,success
18667,68,aIUbtC3Yiwr:APA91bWyDzaTJ0r9ZJbAhuQOp2JDzHbqHadJz3rcuOlfmIqWkQcr9n03vZj7MroUPQfWgN9v3_vxH52dHMuKUd3wmWSIQPr8FiO5c4n-yNtU6-P3fnxhdNEvvqIuQ-1kmwt8USC4bwgp,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.734247333+09:00,success
18668,69,a6b0ee30ce01e066479d0f39f996f3afabcc2b2720e3e65781398fd11c1ae17e,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.736063916+09:00,fail
18669,70,00807011659a024579610284632382930e3ca426be8136c6d14e9afb5424b368,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.739996166+09:00,success
18670,75,eIosxxkH4lq:APA91baqhQ_Bzt-X1MnbKmBCYACd7DYwFsma1xfwv7ovvrrz7XGR6bT4oNp1LIpSItKsGP0WykQIiKG2fTHLmITkgeebwhd22cO9DUOp4deoZp4Fa0r7vHLvPCI9eYJGK5fTQ-pbtSTp,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.743009750+09:00,fail
18671,79,eqI2BdzgtSk:APA91bJFWC8t7H5BakKdkn6oekaBNQe3Rln_3ELoc20kOm755pFYvTT6hBJwZTRMorcYzPaKYgqpGYOu9a2CeITElGrC-qbNhasSxIAC9DBl1XRpDrm8n4njnTs5GMlCHiVCUzpOaz8A,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.749497916+09:00,success
18672,82,s9ewzz18fYz:APA91bKrxoLoNqn59Ql8_NAyx2-zoVuN29NVf_dUZbAvmYW9cPA5_HB1tD9mYLg-JbH_DViHHu98R6uWUxtT2dwABahV2Ixx3udQIJ7YiFO-kCFIY7f9Eo65F2BHCi2giXta3MEK0jIf,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.754721333+09:00,fail
18673,85,efb76398011561b19b12b26738caae922a00cdcef4fbf625aac9f6c928c2219a,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.758933625+09:00,success
18674,87,OtrEXwspteE:APA91bcW-8frcvZk2BbRs6RptjVSTY8vSHHkiJ-wvU4j7W3xcOJVUsTiZkNxTPXZAraNgD41tPjrPy3FxQYM_swnTUGqotZbvnqLsGtV5cZZUIaE9WphEcxTMkOsNGghftmu7bV_VK9D,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.781936291+09:00,success
18675,90,1bb32a12adc322cf120bedc1c5d5d7b6c2069fe89bd96ab6a90d622ab0d5d338,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.784484750+09:00,fail
18676,92,as193IuAHq6:APA91bDz7v4CNZ-FMLw76ekVr93WgpK3mhAvW5Exky8nPCQJvRmk-TCi66-bK5Y2u7gV-8mrS-Zze0sbTLANu3ckQHWOX3aLPuyhLM6kd0fXGi7Rl32pNDcpJIiwayUUeuwrLjhmqi9b,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.787873833+09:00,fail
18677,93,UdOv9I5bwiA:APA91bkgmjb5EF6nhR1EKlZLB8iqds4OO2cUWli_GO3t5S_gKW9m22JLpVePeAgmSyj8RuGfSvuaxzURUPCDqVvshF96-_0qZguZMaIQetQvZSMWicWmUFPgWizQo8oCrvq1DDbIuBmY,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.789599666+09:00,success
18678,97,5851b87939e435b055977afd9e0ea0ccff1ebdea10e9ab644443061a20edd5ca,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.792112208+09:00,fail
18679,98,29cb429337f366e86a3ee52d61a0a885ba5c2701849f2598351e47ff421bcf56,APNS,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.796434166+09:00,success
18680,99,3i0OYmNr9m1:APA91baM3KHBOweWhvfT9MzCwBuZ2RGeSAfNd5FAH_db-_cMV2g2Ok__0WKLt7zTgCpSYuILXFuh9RK1wLWArqZhDANKLUmshM68Zj9K_GibXnlwvkHMlxmVL_ePCg-yjFPRDxvyhrhO,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.798831041+09:00,success
18681,100,7TAIcIBxKMZ:APA91b7ElIt8GMB4Aws6Clewf4pgIe5vDsGvvYpXWZEbaBoC4wH0ZoqifSUEAt6OTx1uZ6cWeGKPx3I4amWYPhxOVZA5OP4-SqklhTu_3w5y-eT7T2hFNcC89qdlEG3jH5JupZMcM7ul,FCM,AKR20260518136900083,"'미중정상 北비핵화 목표 언급' 美발표에…中 ""정책연속성 유지""",NORTH_KOREA,2026-05-23T00:31:41.800967625+09:00,success
18682,3,df672b1f45bb96e4db70bef7e2d35335b623e48fa1913b95bb3eb96fbd416b7e,APNS,AKR20260518124200504,"논란의 '평화적 두 국가론', 대북정책 집약 '통일백서'에 등장",NORTH_KOREA,2026-05-23T00:31:41.804336041+09:00,success
