id,user_no,push_type,article_id,title,category,sent_at,status
20432,67,FCM,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.982758+09:00,fail
20433,69,APNS,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.983277+09:00,fail
20434,75,FCM,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.983832+09:00,fail
20435,79,FCM,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.984293+09:00,success
20436,82,FCM,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.984742+09:00,success
20437,84,FCM,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.985266+09:00,fail
20438,87,FCM,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.985900+09:00,fail
20439,90,APNS,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.986490+09:00,fail
20440,92,FCM,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.987187+09:00,fail
20441,93,FCM,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.987707+09:00,fail
20442,94,FCM,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.988434+09:00,success
20443,95,FCM,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.989598+09:00,fail
20444,97,APNS,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.990344+09:00,success
20445,98,APNS,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.991015+09:00,success
20446,99,FCM,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.991661+09:00,success
20447,100,FCM,AKR20260518040651504,"李정부 첫 통일백서 ""통일지향 평화적 두 국가관계로 전환필요""(종합)",NORTH_KOREA,2026-05-22T18:51:48.992254+09:00,fail
20448,1,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.992746+09:00,fail
20449,2,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.993330+09:00,fail
20450,3,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.993847+09:00,fail
20451,4,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.994448+09:00,fail
20452,6,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.995028+09:00,fail
20453,8,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.995496+09:00,fail
20454,9,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.996169+09:00,fail
20455,10,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.996729+09:00,fail
20456,15,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.997553+09:00,success
20457,16,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.998127+09:00,success
20458,19,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.998711+09:00,fail
20459,24,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.999281+09:00,fail
20460,26,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:48.999828+09:00,fail
20461,27,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.000472+09:00,fail
20462,30,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.001053+09:00,success
20463,33,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.001492+09:00,success
20464,34,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.002153+09:00,success
20465,35,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.004745+09:00,fail
20466,44,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.005469+09:00,success
20467,45,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.006028+09:00,success
20468,46,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.006815+09:00,success
20469,47,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.007402+09:00,success
20470,48,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.008033+09:00,success
20471,52,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.008554+09:00,fail
20472,56,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.009147+09:00,fail
20473,59,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.009715+09:00,fail
20474,64,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.010188+09:00,success
20475,65,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.010771+09:00,success
20476,66,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.011281+09:00,fail
20477,67,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.011814+09:00,success
20478,69,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.012499+09:00,success
20479,75,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.013216+09:00,success
20480,79,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.014027+09:00,fail
20481,82,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.014975+09:00,success
20482,84,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.015589+09:00,success
20483,87,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.016279+09:00,fail
20484,90,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.016871+09:00,success
20485,92,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.017469+09:00,success
20486,93,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.017909+09:00,success
20487,94,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.018361+09:00,fail
20488,95,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.018859+09:00,success
20489,97,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.019355+09:00,success
20490,98,APNS,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.019890+09:00,fail
20491,99,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.020473+09:00,fail
20492,100,FCM,AKR20260518073000073,"日매체 ""북한군, 군사분계선 인근서 전술도로 확장""",NORTH_KOREA,2026-05-22T18:51:49.021267+09:00,success
20493,1,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.022157+09:00,fail
20494,2,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.023120+09:00,success
20495,3,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.023802+09:00,fail
20496,4,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.024610+09:00,success
20497,6,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.025377+09:00,success
20498,8,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.025905+09:00,success
20499,9,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.026366+09:00,fail
20500,10,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.026820+09:00,fail
20501,15,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.027572+09:00,success
20502,16,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.028543+09:00,fail
20503,19,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.029213+09:00,success
20504,24,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.029929+09:00,success
20505,26,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.030500+09:00,success
20506,27,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.031207+09:00,fail
20507,30,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.031837+09:00,success
20508,33,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.032400+09:00,fail
20509,34,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.032996+09:00,success
20510,35,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.033593+09:00,success
20511,44,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.034171+09:00,fail
20512,45,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.034703+09:00,fail
20513,46,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.035357+09:00,success
20514,47,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.035897+09:00,fail
20515,48,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.036452+09:00,fail
20516,52,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.036960+09:00,fail
20517,56,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.037532+09:00,fail
20518,59,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.038931+09:00,fail
20519,64,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.039872+09:00,fail
20520,65,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.040626+09:00,fail
20521,66,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.041278+09:00,fail
20522,67,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.041818+09:00,fail
20523,69,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.042329+09:00,fail
20524,75,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.042859+09:00,fail
20525,79,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.043447+09:00,fail
20526,82,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.043921+09:00,fail
20527,84,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.044424+09:00,fail
20528,87,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.045293+09:00,fail
20529,90,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.045924+09:00,fail
20530,92,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.046632+09:00,fail
20531,93,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.047312+09:00,success
20532,94,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.047780+09:00,success
20533,95,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.048338+09:00,fail
20534,97,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.048772+09:00,fail
20535,98,APNS,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.049295+09:00,success
20536,99,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.049967+09:00,fail
20537,100,FCM,AKR20260518066700007,"지소연 가세 수원FC, 내고향에 설욕할까…AWCL 결승 길목서 격돌",NORTH_KOREA,2026-05-22T18:51:49.050453+09:00,success
20538,1,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.050912+09:00,success
20539,2,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.051315+09:00,fail
20540,3,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.051906+09:00,fail
20541,4,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.053380+09:00,success
20542,6,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.054394+09:00,success
20543,8,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.055130+09:00,fail
20544,9,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.055645+09:00,fail
20545,10,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.056156+09:00,success
20546,15,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.057034+09:00,success
20547,16,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.057576+09:00,fail
20548,19,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.058190+09:00,fail
20549,24,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.058877+09:00,success
20550,26,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.059343+09:00,success
20551,27,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.059906+09:00,fail
20552,30,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.060462+09:00,fail
20553,33,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.060993+09:00,fail
20554,34,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.061636+09:00,fail
20555,35,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.062327+09:00,success
20556,44,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.063107+09:00,success
20557,45,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.063803+09:00,fail
20558,46,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.064487+09:00,fail
20559,47,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.064974+09:00,fail
20560,48,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.065515+09:00,fail
20561,52,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.066084+09:00,fail
20562,56,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.066646+09:00,fail
20563,59,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.067236+09:00,fail
20564,64,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.067901+09:00,success
20565,65,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.068541+09:00,fail
20566,66,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.069338+09:00,fail
20567,67,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.069962+09:00,fail
20568,69,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.070491+09:00,fail
20569,75,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.071159+09:00,fail
20570,79,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.071894+09:00,success
20571,82,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.072525+09:00,fail
20572,84,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.073333+09:00,success
20573,87,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.074005+09:00,success
20574,90,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.074517+09:00,fail
20575,92,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.075001+09:00,success
20576,93,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.075516+09:00,fail
20577,94,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.076152+09:00,success
20578,95,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.076723+09:00,success
20579,97,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.077184+09:00,success
20580,98,APNS,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.077634+09:00,fail
20581,99,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.078215+09:00,success
20582,100,FCM,AKR20260518067800064,"충북도 남북교류협력기금 조례 개정 추진…활용범위 확대",NORTH_KOREA,2026-05-22T18:51:49.078752+09:00,success
20583,1,FCM,AKR20260518040600504,"'北변화 유도' 대신 '평화공존'으로…李정부 첫 통일백서",NORTH_KOREA,2026-05-22T18:51:49.079275+09:00,success
20584,2,FCM,AKR20260518040600504,"'北변화 유도' 대신 '평화공존'으로…李정부 첫 통일백서",NORTH_KOREA,2026-05-22T18:51:49.079696+09:00,success
20585,3,APNS,AKR20260518040600504,"'北변화 유도' 대신 '평화공존'으로…李정부 첫 통일백서",NORTH_KOREA,2026-05-22T18:51:49.080277+09:00,success
20586,4,FCM,AKR20260518040600504,"'北변화 유도' 대신 '평화공존'으로…李정부 첫 통일백서",NORTH_KOREA,2026-05-22T18:51:49.080868+09:00,success
20587,6,APNS,AKR20260518040600504,"'北변화 유도' 대신 '평화공존'으로…李정부 첫 통일백서",NORTH_KOREA,2026-05-22T18:51:49.081400+09:00,success
20588,8,APNS,AKR20260518040600504,"'北변화 유도' 대신 '평화공존'으로…李정부 첫 통일백서",NORTH_KOREA,2026-05-22T18:51:49.081845+09:00,fail
20589,9,FCM,AKR20260518040600504,"'北변화 유도' 대신 '평화공존'으로…李정부 첫 통일백서",NORTH_KOREA,2026-05-22T18:51:49.082302+09:00,success
20590,10,APNS,AKR20260518040600504,"'北변화 유도' 대신 '평화공존'으로…李정부 첫 통일백서",NORTH_KOREA,2026-05-22T18:51:49.082734+09:00,success
20591,15,FCM,AKR20260518040600504,"'北변화 유도' 대신 '평화공존'으로…李정부 첫 통일백서",NORTH_KOREA,2026-05-22T18:51:49.083328+09:00,fail
20592,16,FCM,AKR20260518040600504,"'北변화 유도' 대신 '평화공존'으로…李정부 첫 통일백서",NORTH_KOREA,2026-05-22T18:51:49.083760+09:00,success
